time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
4952, 2143, 9.718064, -0.976834, 1.527501, -0.055158, 0.034907, 0.025580, 23.459412
4962, 1902, 9.708488, -0.979228, 1.589750, -0.056490, 0.027712, 0.015455, 23.462353
4972, 1666, 9.679757, -0.964863, 1.618480, -0.050628, 0.010658, 0.006662, 23.474117
4982, 2352, 9.627085, -0.972046, 1.546654, -0.038637, -0.000799, -0.001865, 23.459412
4992, 3121, 9.588778, -1.005565, 1.448492, -0.028778, 0.005862, -0.010925, 23.468235
5002, 2669, 9.521740, -0.974440, 1.376666, -0.028778, 0.027712, -0.016254, 23.477058
5012, 1852, 9.502586, -0.955287, 1.340753, -0.043966, 0.057023, -0.018652, 23.474117
5022, 1488, 9.581595, -0.995988, 1.319205, -0.058622, 0.098591, -0.041035, 23.474117
5032, 1443, 9.646238, -1.029507, 1.489193, -0.050361, 0.131899, -0.073011, 23.477058
5042, 1374, 9.718064, -1.139640, 1.649605, -0.035440, 0.118043, -0.097525, 23.468235
5052, 1381, 9.670180, -1.197101, 1.697489, -0.028245, 0.075675, -0.111648, 23.474117
5062, 1401, 9.521740, -1.132457, 1.702277, -0.056224, 0.023715, -0.103654, 23.471176
5072, 1378, 9.387665, -1.046266, 1.537078, -0.089531, 0.016254, -0.097259, 23.465294
5082, 1393, 9.406818, -0.931344, 1.429338, -0.104986, 0.075142, -0.105786, 23.459412
5092, 1443, 9.540894, -0.849942, 1.558625, -0.092196, 0.148953, -0.126836, 23.459412
5102, 1436, 9.773131, -0.842759, 1.807622, -0.065816, 0.171069, -0.146554, 23.462353
5112, 1413, 9.897630, -0.873884, 1.980005, -0.051960, 0.125504, -0.156946, 23.468235
5122, 1448, 9.821015, -0.909797, 1.946486, -0.048496, 0.054625, -0.165740, 23.480000
5132, 1472, 9.636662, -0.926556, 1.786075, -0.041035, 0.017320, -0.173467, 23.453529
5142, 1475, 9.473856, -0.921768, 1.604115, -0.023982, 0.038104, -0.179329, 23.456470
5152, 1535, 9.394848, -0.943315, 1.522712, -0.007994, 0.100723, -0.184658, 23.480000
5162, 1457, 9.421184, -0.931344, 1.448492, -0.001066, 0.173734, -0.185724, 23.477058
5172, 1483, 9.593566, -0.890643, 1.561020, 0.003198, 0.221697, -0.177730, 23.477058
5182, 1462, 9.799467, -0.859518, 1.750161, -0.005063, 0.218766, -0.161476, 23.477058
5192, 1491, 9.914390, -0.828394, 1.855506, -0.020518, 0.174266, -0.146021, 23.477058
5202, 1515, 9.888053, -0.794875, 1.865083, -0.028511, 0.131899, -0.139360, 23.482941
5212, 1523, 9.801862, -0.773327, 1.766921, -0.033308, 0.123372, -0.140426, 23.465294
5222, 1572, 9.737218, -0.749385, 1.728614, -0.043700, 0.146288, -0.146554, 23.453529
5232, 1625, 9.768343, -0.658405, 1.807622, -0.051694, 0.172668, -0.150285, 23.468235
5242, 1594, 9.818622, -0.565032, 1.948880, -0.048230, 0.178796, -0.151084, 23.459412
5252, 1616, 9.885659, -0.457293, 2.104503, -0.029577, 0.146821, -0.152417, 23.471176
5262, 1622, 9.902418, -0.452504, 2.207454, -0.004796, 0.095394, -0.151884, 23.456470
5272, 1639, 9.864111, -0.478840, 2.200271, 0.013590, 0.046897, -0.150818, 23.468235
5282, 1615, 9.753978, -0.538695, 2.106898, 0.017320, 0.025580, -0.143090, 23.465294
5292, 1646, 9.674969, -0.615310, 1.917756, 0.001865, 0.049029, -0.128701, 23.468235
5302, 1673, 9.694122, -0.703895, 1.764527, -0.023715, 0.108717, -0.115378, 23.474117
5312, 1658, 9.813833, -0.742203, 1.814805, -0.038637, 0.170270, -0.101256, 23.494705
5322, 1641, 10.024523, -0.768539, 2.025495, -0.035440, 0.190521, -0.089798, 23.491764
5332, 1709, 10.196905, -0.758962, 2.336741, -0.033308, 0.140959, -0.083669, 23.482941
5342, 2256, 10.201694, -0.727837, 2.475605, -0.022649, 0.039703, -0.076741, 23.477058
5352, 2215, 10.024523, -0.718261, 2.219425, -0.001865, -0.038104, -0.077541, 23.471176
5362, 2139, 9.828198, -0.687136, 1.841141, 0.010392, -0.036505, -0.079939, 23.468235
5372, 1714, 9.777920, -0.687136, 1.635240, 0.015455, 0.029311, -0.076741, 23.471176
5382, 1664, 9.878476, -0.739808, 1.659182, 0.010126, 0.100723, -0.069280, 23.468235
5392, 1692, 10.060435, -0.818817, 1.793257, -0.001066, 0.122040, -0.058622, 23.480000
5402, 1683, 10.192117, -0.864307, 1.999158, -0.018386, 0.083936, -0.046364, 23.491764
5412, 1712, 10.237606, -0.950498, 2.178724, -0.048496, 0.005596, -0.038104, 23.494705
5422, 1766, 10.117896, -0.928950, 2.260126, -0.088466, -0.076208, -0.033308, 23.494705
5432, 1754, 9.880871, -0.869095, 2.188300, -0.111381, -0.114579, -0.029311, 23.482941
5442, 1707, 9.662998, -0.787692, 2.073379, -0.116178, -0.103121, -0.027446, 23.468235
5452, 1627, 9.481039, -0.754174, 1.898602, -0.103920, -0.058888, -0.030910, 23.468235
5462, 1579, 9.449914, -0.763750, 1.692701, -0.088998, 0.000266, -0.039436, 23.456470
5472, 1483, 9.507375, -0.790087, 1.582567, -0.080472, 0.049562, -0.047697, 23.477058
5482, 1498, 9.655815, -0.778116, 1.635240, -0.088998, 0.059688, -0.050894, 23.482941
5492, 1509, 9.758766, -0.735020, 1.788469, -0.101522, 0.032242, -0.044766, 23.480000
5502, 1483, 9.756371, -0.696713, 1.812411, -0.111115, -0.008527, -0.036772, 23.480000
5512, 1519, 9.694122, -0.612916, 1.800440, -0.126836, -0.029844, -0.030910, 23.474117
5522, 1389, 9.603143, -0.490811, 1.855506, -0.132165, -0.020518, -0.028245, 23.494705
5532, 1447, 9.610326, -0.354342, 1.891419, -0.111648, 0.008260, -0.030110, 23.477058
5542, 1982, 9.651027, -0.318429, 1.946486, -0.083136, 0.032775, -0.033574, 23.485882
5552, 2895, 9.746795, -0.299275, 1.980005, -0.051427, 0.038904, -0.037305, 23.480000
5562, 3097, 9.799467, -0.275333, 2.011129, -0.021583, 0.025314, -0.035173, 23.477058
5572, 2123, 9.804255, -0.318429, 1.960851, -0.006928, 0.000799, -0.022383, 23.488823
5582, 1535, 9.821015, -0.454898, 1.900996, -0.014922, -0.009593, -0.014389, 23.494705
5592, 1531, 9.861717, -0.591368, 1.982399, -0.029577, 0.003997, -0.019452, 23.488823
5602, 1465, 9.928755, -0.675165, 2.176329, -0.034640, -0.002931, -0.021051, 23.491764
5612, 1461, 9.926360, -0.735020, 2.303222, -0.020518, -0.038104, -0.022383, 23.500587
5622, 1485, 9.837775, -0.723049, 2.274492, -0.013856, -0.093795, -0.009593, 23.482941
5632, 1485, 9.694122, -0.694318, 2.087744, -0.024781, -0.131899, 0.004263, 23.480000
5642, 1490, 9.624691, -0.684742, 1.762132, -0.046364, -0.114579, 0.006395, 23.482941
5652, 1519, 9.648633, -0.639252, 1.520318, -0.061819, -0.055957, -0.005063, 23.491764
5662, 1535, 9.782708, -0.598550, 1.527501, -0.053825, 0.005063, -0.021850, 23.503529
5672, 1505, 9.938332, -0.567426, 1.651999, -0.039969, 0.019185, -0.031176, 23.488823
5682, 1584, 9.995792, -0.627281, 1.810017, -0.030110, -0.023449, -0.034640, 23.503529
5692, 1574, 9.926360, -0.682347, 1.853112, -0.021583, -0.081005, -0.033041, 23.482941
5702, 1558, 9.761160, -0.713472, 1.800440, -0.014655, -0.108184, -0.028778, 23.480000
5712, 1611, 9.651027, -0.761356, 1.747767, -0.016254, -0.092196, -0.025847, 23.480000
5722, 1611, 9.579201, -0.746991, 1.687912, -0.021051, -0.041835, -0.022383, 23.491764
5732, 1607, 9.605537, -0.725443, 1.628057, -0.023449, 0.020251, -0.017587, 23.482941
5742, 1712, 9.691729, -0.720655, 1.635240, -0.024781, 0.067948, -0.013856, 23.497646
5752, 2210, 9.852140, -0.725443, 1.668759, -0.024248, 0.084735, -0.011458, 23.491764
5762, 2230, 9.976639, -0.703895, 1.711854, -0.024248, 0.069813, -0.007727, 23.491764
5772, 2209, 10.024523, -0.675165, 1.788469, -0.029044, 0.026646, -0.005862, 23.506470
5782, 1784, 10.007763, -0.610521, 1.812411, -0.031975, -0.022383, -0.005329, 23.497646
5792, 1715, 9.873688, -0.543484, 1.824382, -0.029311, -0.053825, -0.008527, 23.491764
5802, 1727, 9.725247, -0.471658, 1.759738, -0.017320, -0.059688, -0.010925, 23.491764
5812, 1707, 9.634268, -0.442927, 1.723825, -0.005329, -0.044499, -0.013590, 23.500587
5822, 1679, 9.607931, -0.464475, 1.637634, 0.000000, -0.015988, -0.015455, 23.488823
5832, 1680, 9.598354, -0.495600, 1.577779, 0.002132, 0.012257, -0.017853, 23.503529
5842, 1683, 9.646238, -0.497994, 1.606509, 0.002398, 0.025580, -0.014922, 23.503529
5852, 1680, 9.670180, -0.433351, 1.695095, 0.007727, 0.017853, -0.006928, 23.497646
5862, 1685, 9.689334, -0.466869, 1.649605, 0.023182, 0.001865, -0.001066, 23.482941
5872, 1689, 9.689334, -0.524330, 1.589750, 0.033308, -0.005862, 0.001066, 23.477058
5882, 1685, 9.708488, -0.550666, 1.613692, 0.033041, -0.003730, 0.002132, 23.500587
5892, 1684, 9.782708, -0.579397, 1.726219, 0.031709, -0.003198, 0.001066, 23.497646
5902, 1680, 9.801862, -0.603339, 1.764527, 0.035440, -0.012524, -0.000533, 23.497646
5912, 1661, 9.799467, -0.617704, 1.781286, 0.046631, -0.027446, -0.002665, 23.482941
5922, 1687, 9.787497, -0.677559, 1.714248, 0.053559, -0.033308, -0.004796, 23.482941
5932, 1675, 9.799467, -0.723049, 1.685518, 0.046897, -0.029577, -0.004263, 23.497646
5942, 1657, 9.813833, -0.732626, 1.721431, 0.035440, -0.024515, -0.002398, 23.509411
5952, 1651, 9.844957, -0.730232, 1.745373, 0.023449, -0.023715, -0.000266, 23.494705
5962, 1663, 9.842564, -0.713472, 1.747767, 0.016787, -0.026380, 0.000533, 23.500587
5972, 1657, 9.840169, -0.732626, 1.675941, 0.013057, -0.024248, 0.000000, 23.485882
5982, 1674, 9.854534, -0.758962, 1.565808, 0.003198, -0.013323, -0.003464, 23.491764
5992, 1721, 9.880871, -0.806846, 1.532289, -0.008527, 0.001599, -0.010925, 23.488823
6002, 1733, 9.892841, -0.770933, 1.611298, -0.011191, 0.014655, -0.018919, 23.494705
6012, 1821, 9.904813, -0.739808, 1.766921, 0.000266, 0.014123, -0.023449, 23.491764
6022, 1840, 9.876082, -0.732626, 1.769315, 0.015721, 0.001332, -0.023182, 23.480000
6032, 1789, 9.856929, -0.732626, 1.683124, 0.023449, -0.013323, -0.021850, 23.500587
6042, 1706, 9.794679, -0.737414, 1.637634, 0.017320, -0.019185, -0.021317, 23.497646
6052, 1628, 9.761160, -0.720655, 1.604115, 0.011458, -0.013057, -0.019185, 23.503529
6062, 1601, 9.770737, -0.727837, 1.599327, 0.010126, -0.001865, -0.014922, 23.488823
6072, 1610, 9.763555, -0.711078, 1.687912, 0.005862, 0.006928, -0.009859, 23.491764
6082, 1596, 9.777920, -0.713472, 1.745373, 0.002398, 0.009060, -0.005596, 23.500587
6092, 1618, 9.780313, -0.694318, 1.793257, -0.000266, 0.007727, -0.003198, 23.491764
6102, 1603, 9.763555, -0.648829, 1.778892, -0.007461, 0.005063, -0.003997, 23.497646
6112, 1582, 9.763555, -0.612916, 1.750161, -0.012257, 0.006395, -0.007727, 23.494705
6122, 1493, 9.753978, -0.586579, 1.738190, -0.014389, 0.009859, -0.010126, 23.497646
6132, 1775, 9.775525, -0.579397, 1.731008, -0.012524, 0.012257, -0.011991, 23.480000
6142, 3348, 9.792285, -0.596156, 1.675941, -0.013057, 0.012524, -0.011991, 23.480000
6152, 3822, 9.792285, -0.596156, 1.699883, -0.018119, 0.008527, -0.012790, 23.497646
6162, 3716, 9.761160, -0.586579, 1.685518, -0.021051, 0.001332, -0.008527, 23.491764
6172, 2462, 9.722853, -0.603339, 1.611298, -0.025314, -0.002665, -0.003997, 23.488823
6182, 1889, 9.746795, -0.684742, 1.474828, -0.027179, 0.018652, -0.012790, 23.500587
6192, 1615, 9.768343, -0.746991, 1.587356, -0.021583, 0.040502, -0.020784, 23.491764
6202, 1520, 9.852140, -0.780510, 1.733402, -0.005862, 0.033041, -0.027979, 23.506470
6212, 1493, 9.861717, -0.746991, 1.817199, 0.006395, 0.000000, -0.023982, 23.518236
6222, 1477, 9.828198, -0.694318, 1.790863, -0.001865, -0.045032, -0.010925, 23.509411
6232, 1465, 9.782708, -0.646434, 1.558625, -0.026646, -0.054891, -0.001599, 23.491764
6242, 1458, 9.785102, -0.641646, 1.393425, -0.050361, -0.023982, -0.005596, 23.485882
6252, 1461, 9.878476, -0.653617, 1.410185, -0.057023, 0.023449, -0.017853, 23.506470
6262, 1453, 9.976639, -0.708684, 1.599327, -0.050628, 0.039436, -0.026913, 23.500587
6272, 1503, 10.005369, -0.725443, 1.750161, -0.050894, 0.003198, -0.027446, 23.512352
6282, 1515, 9.895236, -0.675165, 1.786075, -0.047963, -0.050095, -0.023982, 23.512352
6292, 1511, 9.806650, -0.634463, 1.625663, -0.034374, -0.072744, -0.021051, 23.509411
6302, 1505, 9.730036, -0.617704, 1.594538, -0.028245, -0.053825, -0.019985, 23.512352
6312, 1555, 9.718064, -0.567426, 1.584962, -0.034374, -0.008793, -0.021051, 23.518236
6322, 1510, 9.761160, -0.541090, 1.606509, -0.037571, 0.032508, -0.021850, 23.506470
6332, 1535, 9.844957, -0.574608, 1.671153, -0.036239, 0.051161, -0.019185, 23.521177
6342, 1553, 9.931149, -0.610521, 1.711854, -0.034640, 0.037571, -0.014922, 23.515295
6352, 1529, 9.943120, -0.658405, 1.726219, -0.034907, 0.003464, -0.010658, 23.515295
6362, 1584, 9.892841, -0.711078, 1.778892, -0.035706, -0.035706, -0.010126, 23.515295
6372, 1611, 9.765948, -0.751779, 1.702277, -0.031443, -0.057822, -0.010925, 23.506470
6382, 1638, 9.655815, -0.790087, 1.582567, -0.027179, -0.051960, -0.011191, 23.491764
6392, 1655, 9.586384, -0.809240, 1.491588, -0.032508, -0.028511, -0.013590, 23.497646
6402, 1663, 9.648633, -0.833182, 1.443704, -0.045032, 0.001599, -0.014123, 23.503529
6412, 1663, 9.701305, -0.821211, 1.513135, -0.061020, 0.014922, -0.017320, 23.503529
6422, 1649, 9.758766, -0.770933, 1.572991, -0.069813, 0.009859, -0.019185, 23.509411
6432, 1662, 9.737218, -0.723049, 1.592144, -0.074077, -0.010392, -0.019985, 23.497646
6442, 1627, 9.715671, -0.684742, 1.558625, -0.078074, -0.020251, -0.019452, 23.488823
6452, 1646, 9.682152, -0.644040, 1.482011, -0.079939, -0.015721, -0.022383, 23.500587
6462, 1647, 9.634268, -0.622492, 1.400608, -0.075409, 0.001865, -0.025580, 23.506470
6472, 1648, 9.689334, -0.612916, 1.407791, -0.067948, 0.022916, -0.026913, 23.506470
6482, 1680, 9.773131, -0.627281, 1.517924, -0.062619, 0.026113, -0.025580, 23.497646
6492, 1666, 9.835381, -0.624887, 1.539472, -0.056490, 0.011991, -0.023182, 23.524118
6502, 1621, 9.823410, -0.644040, 1.515530, -0.044766, 0.000799, -0.021051, 23.515295
6512, 1659, 9.837775, -0.679953, 1.474828, -0.038371, 0.006129, -0.021583, 23.497646
6522, 1639, 9.856929, -0.701501, 1.505953, -0.039170, 0.021051, -0.022916, 23.506470
6532, 1627, 9.892841, -0.706290, 1.577779, -0.040502, 0.031975, -0.021583, 23.512352
6542, 2183, 9.931149, -0.706290, 1.699883, -0.040769, 0.025580, -0.020251, 23.509411
6552, 2309, 9.947908, -0.667982, 1.685518, -0.041302, 0.007727, -0.018119, 23.503529
6562, 2224, 9.923966, -0.660800, 1.637634, -0.042368, -0.008527, -0.018386, 23.515295
6572, 2225, 9.873688, -0.632069, 1.551443, -0.040769, -0.012524, -0.019718, 23.512352
6582, 1727, 9.823410, -0.620098, 1.429338, -0.038637, 0.000000, -0.021583, 23.509411
6592, 1680, 9.821015, -0.641646, 1.383849, -0.038371, 0.019452, -0.026380, 23.515295
6602, 1677, 9.868899, -0.646434, 1.347936, -0.039703, 0.033841, -0.031443, 23.521177
6612, 1676, 9.892841, -0.620098, 1.441309, -0.041302, 0.031975, -0.032775, 23.512352
6622, 1751, 9.900024, -0.612916, 1.496376, -0.040502, 0.018119, -0.033308, 23.512352
6632, 1735, 9.892841, -0.574608, 1.503559, -0.033841, 0.004796, -0.033841, 23.509411
6642, 1670, 9.835381, -0.574608, 1.489193, -0.026646, -0.001066, -0.032508, 23.512352
6652, 1581, 9.782708, -0.536301, 1.493982, -0.019452, 0.000799, -0.030910, 23.521177
6662, 1533, 9.751583, -0.531513, 1.434127, -0.009326, 0.008527, -0.029577, 23.527060
6672, 1521, 9.746795, -0.555455, 1.429338, -0.001332, 0.021583, -0.029044, 23.518236
6682, 1507, 9.777920, -0.557849, 1.403002, 0.001332, 0.035440, -0.029577, 23.512352
6692, 1493, 9.823410, -0.612916, 1.441309, -0.000266, 0.045565, -0.032242, 23.527060
6702, 1520, 9.868899, -0.648829, 1.482011, -0.002931, 0.045032, -0.033308, 23.512352
6712, 1525, 9.897630, -0.691924, 1.541866, -0.006395, 0.035440, -0.033841, 23.512352
6722, 1440, 9.895236, -0.694318, 1.596933, -0.006395, 0.018919, -0.033841, 23.509411
6732, 1424, 9.876082, -0.715866, 1.616086, -0.007727, 0.005329, -0.033308, 23.521177
6742, 1910, 9.825804, -0.689530, 1.577779, -0.012257, -0.002931, -0.032242, 23.527060
6752, 2722, 9.813833, -0.648829, 1.608904, -0.018386, -0.004263, -0.033574, 23.524118
6762, 2729, 9.761160, -0.617704, 1.594538, -0.021051, -0.004263, -0.033841, 23.524118
6772, 1936, 9.727641, -0.538695, 1.546654, -0.022916, -0.007461, -0.029044, 23.524118
6782, 1554, 9.720459, -0.533907, 1.429338, -0.025580, -0.003464, -0.027979, 23.527060
6792, 1520, 9.694122, -0.553061, 1.410185, -0.017587, 0.012257, -0.038371, 23.527060
6802, 1451, 9.737218, -0.569820, 1.510741, 0.002665, 0.017054, -0.045565, 23.538824
6812, 1424, 9.744401, -0.627281, 1.642422, 0.030910, 0.003198, -0.048763, 23.521177
6822, 1427, 9.701305, -0.591368, 1.726219, 0.046897, -0.031709, -0.035173, 23.524118
6832, 1471, 9.674969, -0.591368, 1.625663, 0.039436, -0.059688, -0.017853, 23.518236
6842, 1472, 9.615114, -0.634463, 1.386243, 0.013323, -0.047963, -0.009326, 23.506470
6852, 1465, 9.658210, -0.730232, 1.197101, -0.010126, 0.003464, -0.014389, 23.503529
6862, 1478, 9.777920, -0.818817, 1.254562, -0.023182, 0.061020, -0.026646, 23.503529
6872, 1534, 9.950302, -0.921768, 1.510741, -0.031975, 0.074077, -0.032242, 23.518236
6882, 1509, 10.038888, -0.931344, 1.663970, -0.041302, 0.037305, -0.032242, 23.515295
6892, 1559, 9.969456, -0.885855, 1.606509, -0.040769, -0.009060, -0.032508, 23.518236
6902, 1563, 9.883265, -0.852336, 1.498770, -0.037571, -0.022916, -0.031709, 23.527060
6912, 1573, 9.840169, -0.821211, 1.414973, -0.046631, 0.002132, -0.031975, 23.532942
6922, 1606, 9.852140, -0.780510, 1.422156, -0.067681, 0.044499, -0.029844, 23.524118
6932, 1648, 9.880871, -0.727837, 1.498770, -0.086067, 0.074077, -0.024248, 23.506470
6942, 2207, 9.928755, -0.706290, 1.546654, -0.097259, 0.088466, -0.016521, 23.512352
6952, 2160, 9.986216, -0.679953, 1.568202, -0.105519, 0.083403, -0.010658, 23.506470
6962, 2271, 9.991004, -0.665588, 1.544260, -0.116977, 0.063152, -0.004530, 23.494705
6972, 1999, 9.969456, -0.644040, 1.534683, -0.126037, 0.041302, -0.002132, 23.500587
6982, 1669, 9.923966, -0.608127, 1.551443, -0.136429, 0.019718, -0.000799, 23.503529
6992, 1681, 9.825804, -0.562637, 1.592144, -0.146554, 0.003997, -0.001066, 23.500587
7002, 1663, 9.758766, -0.478840, 1.532289, -0.150551, 0.001066, -0.002398, 23.506470
7012, 1648, 9.684546, -0.409408, 1.450886, -0.144689, 0.009593, -0.006395, 23.509411
7022, 1628, 9.689334, -0.332794, 1.362301, -0.129501, 0.026113, -0.015988, 23.503529
7032, 1611, 9.737218, -0.282516, 1.312023, -0.108717, 0.035706, -0.028778, 23.512352
7042, 1605, 9.816227, -0.234632, 1.395820, -0.079672, 0.028778, -0.039436, 23.518236
7052, 1615, 9.856929, -0.258574, 1.436521, -0.040769, 0.002931, -0.045565, 23.512352
7062, 1610, 9.885659, -0.387861, 1.462857, 0.006662, -0.025847, -0.051960, 23.515295
7072, 1583, 9.854534, -0.538695, 1.515530, 0.042101, -0.045565, -0.058089, 23.512352
7082, 1629, 9.818622, -0.737414, 1.563414, 0.062619, -0.055424, -0.062086, 23.515295
7092, 1643, 9.737218, -0.900220, 1.596933, 0.067415, -0.058622, -0.059954, 23.515295
7102, 1591, 9.636662, -1.000776, 1.489193, 0.066083, -0.049029, -0.048763, 23.509411
7112, 1621, 9.588778, -1.058237, 1.412579, 0.060221, -0.015988, -0.038371, 23.518236
7122, 1590, 9.631873, -1.043872, 1.352724, 0.054891, 0.037571, -0.035173, 23.518236
7132, 1584, 9.765948, -0.991199, 1.403002, 0.041835, 0.082870, -0.037571, 23.524118
7142, 1597, 9.909601, -0.828394, 1.477222, 0.027446, 0.099390, -0.043433, 23.509411
7152, 1593, 9.981427, -0.665588, 1.515530, 0.024781, 0.086867, -0.046631, 23.518236
7162, 1565, 9.979033, -0.565032, 1.482011, 0.030377, 0.057023, -0.050361, 23.515295
7172, 1571, 9.921572, -0.531513, 1.412579, 0.040502, 0.032242, -0.057289, 23.530001
7182, 1535, 9.864111, -0.536301, 1.328782, 0.052493, 0.031176, -0.066616, 23.524118
7192, 1568, 9.854534, -0.545878, 1.252167, 0.062352, 0.059155, -0.077008, 23.515295
7202, 1599, 9.885659, -0.519542, 1.335965, 0.071678, 0.095660, -0.085801, 23.535883
7212, 1619, 10.005369, -0.569820, 1.453280, 0.084469, 0.118842, -0.091130, 23.527060
7222, 1651, 10.137050, -0.603339, 1.558625, 0.095660, 0.111648, -0.094594, 23.524118
7232, 1774, 10.204087, -0.612916, 1.625663, 0.101256, 0.076475, -0.093528, 23.527060
7242, 1734, 10.170568, -0.574608, 1.697489, 0.107384, 0.029311, -0.088732, 23.521177
7252, 1663, 10.074800, -0.569820, 1.616086, 0.113247, -0.009859, -0.083669, 23.518236
7262, 1596, 9.938332, -0.553061, 1.498770, 0.104453, -0.034907, -0.080205, 23.521177
7272, 1593, 9.823410, -0.512359, 1.376666, 0.085801, -0.040236, -0.080472, 23.538824
7282, 1523, 9.703699, -0.490811, 1.295263, 0.062352, -0.030910, -0.086600, 23.532942
7292, 1535, 9.624691, -0.474052, 1.292869, 0.037571, -0.018652, -0.094061, 23.535883
7302, 1490, 9.555259, -0.497994, 1.302446, 0.016787, -0.005063, -0.102855, 23.530001
7312, 1530, 9.528923, -0.560243, 1.302446, -0.002665, 0.014389, -0.109250, 23.509411
7322, 1552, 9.538500, -0.593762, 1.259350, -0.025580, 0.047697, -0.106851, 23.518236
7332, 1424, 9.593566, -0.600945, 1.194707, -0.046631, 0.095127, -0.100723, 23.524118
7342, 1831, 9.718064, -0.579397, 1.165976, -0.067681, 0.142025, -0.089798, 23.532942
7352, 2858, 9.895236, -0.605733, 1.211466, -0.090864, 0.170270, -0.078873, 23.530001
7362, 3749, 10.067618, -0.660800, 1.297657, -0.118309, 0.172668, -0.071678, 23.518236
7372, 3811, 10.151415, -0.725443, 1.414973, -0.158545, 0.152683, -0.066882, 23.509411
7382, 2283, 10.172963, -0.742203, 1.446098, -0.210239, 0.118043, -0.066616, 23.530001
7392, 1517, 10.175357, -0.706290, 1.422156, -0.249142, 0.099923, -0.077807, 23.518236
7402, 1533, 10.101137, -0.663194, 1.381454, -0.266729, 0.109516, -0.093795, 23.515295
7412, 1418, 10.084377, -0.507571, 1.503559, -0.275522, 0.119375, -0.099657, 23.544706
7422, 1390, 10.122684, -0.347159, 1.810017, -0.258469, 0.102855, -0.099657, 23.541765
7432, 1362, 10.043676, -0.158017, 1.946486, -0.228092, 0.051427, -0.090331, 23.532942
